style_cd,style_category,style_description,diamond_wt,metal_typ,metal_wt,metal_amt,diamond_qty,diamond_qlty,total_diamond_wt,cstone_qty,cstone_wt,cstone_shape,metal_color,metal_size,gender,ring_type,chain_type,is_set,combined_text,earring_type,stud_subtype,setting,diameter,hoop_subtype,collection,image_url,original_row_count,hash,visual_id,unsure,source
B2721SSBKBLK-ZA,BRACELET,10 CTTW STRAIGHT LINE GENTS BRACELET AM,9.95,SILV,19.16,28.5,41,BLKI3,9.95,0,0,,,8.5,GENTS,,,FALSE,10 CTTW STRAIGHT LINE GENTS BRACELET AM,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B2721SSBKBLK-ZA.jpg,4,,bracelets/B2721SSBKBLK-ZA.jpg,FALSE,SUMIT
B2723SSBKBLK-42,BRACELET,12 CTTW 4 PRONG GENTS BRACELET LB,12.025,SILV,18.81,21.07,37,BLK I3,12.025,0,0,,W,8.5,GENTS,,,FALSE,12 CTTW 4 PRONG GENTS BRACELET LB,,,4-prong,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B2723SSBKBLK-42.jpg,1,,bracelets/B2723SSBKBLK-42.jpg,FALSE,SUMIT
B2729SS-QV-S,BRACELET,2 CTTW MENS BRACELET,2.06,SILV,19.71,33.3,439,II2,2.06,0,0,,W,8.5,GENTS,,,FALSE,2 CTTW MENS BRACELET,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B2729SS-QV-S.jpg,5,,,TRUE,SUMIT
B2734SS-QV-S,RING,2 1/2 CTTW BRIDGE MENS BRACELET,2.52,SILV,21.9,25.4,323,II2,2.52,0,0,,W,8.5,GENTS,BRIDAL,,FALSE,2 1/2 CTTW BRIDGE MENS BRACELET,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B2734SS-QV-S.jpg,6,,,TRUE,SUMIT
B2735SSBLK-56,BRACELET,1/4 CTTW BLK DIA MENS BRACELET,0.2268,SILV,20.34,22.98,54,BLACK I3,0.2268,0,0,,W,8.5,GENTS,,,FALSE,1/4 CTTW BLK DIA MENS BRACELET,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B2735SSBLK-56.jpg,2,,bracelets/B2735SSBLK-56.jpg,FALSE,SUMIT
B274210KW-31,BRACELET,2 CTTW HEART SHP BUTTERCUP BRACELET,2.0052,10KT,8.91,464.21,76,IJI2I3,2.0052,0,0,,W,7,LADIES,,,FALSE,2 CTTW HEART SHP BUTTERCUP BRACELET,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B274210KW-31.jpg,1,,bracelets/B274210KW-31.jpg,FALSE,SUMIT
B274414KW-90,BRACELET,2 CTTW ROUND SHP BUTTERCUP BRACELET,1.998,14KT,8.54,685.16,91,II1,1.998,0,0,ROUND,W,7,LADIES,,,FALSE,2 CTTW ROUND SHP BUTTERCUP BRACELET,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B274414KW-90.jpg,2,,bracelets/B274414KW-90.jpg,FALSE,SUMIT
B274510KW-ZA,BRACELET,3 1/2 CTTW LINKED MENS BRACELET AM,3.5,10KT,32.97,1360.34,696,IJI3,3.5,0,0,,W,8.5,GENTS,,,FALSE,3 1/2 CTTW LINKED MENS BRACELET AM,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B274510KW-ZA.jpg,2,,,TRUE,SUMIT
B2749SS-STK,BRACELET,1/2 CTTW NEW XO BRACELET KL,0.504,SILV,17.74,25.38,126,II2,0.504,0,0,,W,7,LADIES,,,FALSE,1/2 CTTW NEW XO BRACELET KL,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B2749SS-STK.jpg,15,,bracelets/B2749SS-STK.jpg,FALSE,SUMIT
B275414KW-44,BRACELET,5 CTTW OVER LAPPING RND HALO BRACELET,4.995,14KT,19.68,1504.02,518,ISI2,4.995,0,0,ROUND,W,7,LADIES,,,FALSE,5 CTTW OVER LAPPING RND HALO BRACELET,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B275414KW-44.jpg,1,,,TRUE,SUMIT
B275814KW-42,BRACELET,10 CTTW OVER LAPP CUSH HALO BRACELET LB,10.0016,14KT,25.96,2082.77,460,I I1,10.0016,0,0,CUSHION,W,7,LADIES,,,FALSE,10 CTTW OVER LAPP CUSH HALO BRACELET LB,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B275814KW-42.jpg,4,,,TRUE,SUMIT
B276210KW-STK,BRACELET,1/2 CTTW MBS 3 STONE BRACELET KL,0.4964,10KT,1.81,92.97,35,II2,0.4964,0,0,,W,7,LADIES,,,FALSE,1/2 CTTW MBS 3 STONE BRACELET KL,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B276210KW-STK.jpg,7,,,TRUE,SUMIT
B276310KW-24,BRACELET,1/4 CTTW KEY & KEYHOLE BRACELET CB,0.2489,10KT,3.14,143.94,38,II2,0.2489,0,0,,W,8.5,LADIES,,,FALSE,1/4 CTTW KEY & KEYHOLE BRACELET CB,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B276310KW-24.jpg,2,,,TRUE,SUMIT
B276510KTT-24,BRACELET,1/6 CTTW KEY & KEYHOLE BRACELET CB,0.154,10KT,6.1,282.62,21,II2,0.154,0,0,,T,7,LADIES,,,FALSE,1/6 CTTW KEY & KEYHOLE BRACELET CB,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B276510KTT-24.jpg,2,,,TRUE,SUMIT
B2767SS-24,BRACELET,1/10 CTTW KEY & KEYHOLE BOLO BRACELET CB,0.112,SILV,2.63,3.66,26,I I2,0.112,0,0,,W,9.5,LADIES,,,FALSE,1/10 CTTW KEY & KEYHOLE BOLO BRACELET CB,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B2767SS-24.jpg,1,,bracelets/B2767SS-24.jpg,FALSE,SUMIT
B2789SSBLK-ZC,BRACELET,3/4 CTTW BLK DIA CROSS GENTS BRACELET ST,0.75,SILV,16.76,22.44,12,BLKI2I3,0.75,0,0,,W,8.5,GENTS,,,FALSE,3/4 CTTW BLK DIA CROSS GENTS BRACELET ST,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B2789SSBLK-ZC.jpg,1,,bracelets/B2789SSBLK-ZC.jpg,FALSE,SUMIT
B2791SS-ZC,BRACELET,1/2 CTTW LINKED GENTS BRACELET ST,0.5002,SILV,31.12,36.6,96,IJ I2,0.5002,0,0,,W,8.5,GENTS,,,FALSE,1/2 CTTW LINKED GENTS BRACELET ST,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B2791SS-ZC.jpg,7,,,TRUE,SUMIT
B2793SSBLK-ZC,BRACELET,1 CTTW BLK & WHT GRNTS BRACELET ST,1.02,SILV,30.53,35.91,118,,1.02,0,0,,W,8.5,LADIES,,,FALSE,1 CTTW BLK & WHT GRNTS BRACELET ST,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B2793SSBLK-ZC.jpg,4,,,TRUE,SUMIT
B2794SSBLKOX-24,RING,1/4 CTTW BLK ONYX GENTS BRIDGE BRACE ST,0.25,SILV,34.28,40.11,10,BLACK I2I3,0.25,10,0,,W,8.5,GENTS,BRIDAL,,FALSE,1/4 CTTW BLK ONYX GENTS BRIDGE BRACE ST,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B2794SSBLKOX-24.jpg,2,,,TRUE,SUMIT
B279810KY-50-S,BRACELET,10 CTTW CUBAN MENS BRACELET,9.9726,10KT,36.08,1775.25,1297,IJI2I3,9.9726,0,0,,Y,8.5,GENTS,,,FALSE,10 CTTW CUBAN MENS BRACELET,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B279810KY-50-S.jpg,1,,,TRUE,SUMIT
B280110KY-STK,BRACELET,1 CTTW TENNIS BRACELET KL,1,10KT,7.8,359.13,56,IJI3,1,0,0,,Y,7,LADIES,,,FALSE,1 CTTW TENNIS BRACELET KL,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B280110KY-STK.jpg,4,,,TRUE,SUMIT
B280310KY-22-S,BRACELET,1/4 CTTW PAPER CLIP BRACELET,0.252,10KT,8.39,471.66,36,I I2,0.252,0,0,,Y,7.5,LADIES,,PAPER CLIP CHAIN,FALSE,1/4 CTTW PAPER CLIP BRACELET,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B280310KY-22-S.jpg,5,,bracelets/B280310KY-22-S.jpg,FALSE,SUMIT
B2803SSYV-QV-S,BRACELET,1/4 CTTW PAPER CLIP BRACELET,0.2376,SILV,7.61,8.58,36,II2,0.2376,0,0,,YV,7.5,LADIES,,PAPER CLIP CHAIN,FALSE,1/4 CTTW PAPER CLIP BRACELET,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B2803SSYV-QV-S.jpg,7,,bracelets/B2803SSYV-QV-S.jpg,FALSE,SUMIT
B2804SSYV-QV-S,BRACELET,1/2 CTTW ALTERNET INFINITY BRACELET,0.501,SILV,7.57,8.54,30,II2,0.501,0,0,,YV,7.5,LADIES,,,FALSE,1/2 CTTW ALTERNET INFINITY BRACELET,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B2804SSYV-QV-S.jpg,8,,bracelets/B2804SSYV-QV-S.jpg,FALSE,SUMIT
B2805SS-QV-S,BRACELET,1/3 CTTW RD&BG ALTERNET BRACELET,0.3315,SILV,5.16,5.74,26,II2,0.3315,0,0,"BAGUETTE, ROUND",W,7.5,LADIES,,,FALSE,1/3 CTTW RD&BG ALTERNET BRACELET,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B2805SS-QV-S.jpg,7,,bracelets/B2805SS-QV-S.jpg,FALSE,SUMIT
B280714KY-42,BRACELET,1/2 CTTW ALTERNATE PAPER CLIP BRACELET,0.4992,14KT,8.46,668.91,64,I I1,0.4992,0,0,,Y,7,LADIES,,PAPER CLIP CHAIN,FALSE,1/2 CTTW ALTERNATE PAPER CLIP BRACELET,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B280714KY-42.jpg,4,,,TRUE,SUMIT
B281114KY-BN,BRACELET,0.05 CTTW BEZEL PAPER CLIP BRACELET,0.0521,14KT,8.74,704.21,1,II1,0.0521,0,0,,Y,7,LADIES,,PAPER CLIP CHAIN,FALSE,0.05 CTTW BEZEL PAPER CLIP BRACELET,,,Bezel,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B281114KY-BN.jpg,1,,bracelets/B281114KY-BN.jpg,FALSE,SUMIT
B281914KW-44,BRACELET,10 CTTW RND CLUST OVERLAY BRACELET,10.005,14KT,21.36,1699.06,232,II1,10.005,0,0,ROUND,W,7,LADIES,,,FALSE,10 CTTW RND CLUST OVERLAY BRACELET,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B281914KW-44.jpg,2,,,TRUE,SUMIT
B282210KW8.5-20-S,BRACELET,6 1/10 CTTW OVER LAPPING RND HALO BRA KL,6.1184,10KT,19.06,876.71,672,IJI3,6.1184,0,0,ROUND,W,8.5,LADIES,,,FALSE,6 1/10 CTTW OVER LAPPING RND HALO BRA KL,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B282210KW8.5-20-S.jpg,7,,,TRUE,SUMIT
B282410KW-20-S,BRACELET,3 CTTW CUSHION HALO BRACELET MS,3.0056,10KT,13.51,622.3,650,I I2,3.0056,0,0,CUSHION,W,7,LADIES,,,FALSE,3 CTTW CUSHION HALO BRACELET MS,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B282410KW-20-S.jpg,1,,,TRUE,SUMIT
B2835SS-56,BRACELET,1 CTTW MIRACLE PLATE BRACELET,1.0005,SILV,12.57,14.58,195,PROMO I3,1.0005,0,0,,W,7,LADIES,,,FALSE,1 CTTW MIRACLE PLATE BRACELET,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B2835SS-56.jpg,1,,bracelets/B2835SS-56.jpg,FALSE,SUMIT
B2836SS-STK,BRACELET,1/2 CTTW DANGLING MOM TENNIS BRAC IR,0.504,SILV,9.6,15.34,60,IJI3,0.504,0,0,,W,7,LADIES,,,FALSE,1/2 CTTW DANGLING MOM TENNIS BRAC IR,Dangling,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B2836SS-STK.jpg,4,,,TRUE,SUMIT
B2839SS-STK,BRACELET,1/4 CTTW DANGLING MOM MP TENNIS BRAC IR,0.25,SILV,9.66,15.43,50,IJI3,0.25,0,0,,W,7,LADIES,,,FALSE,1/4 CTTW DANGLING MOM MP TENNIS BRAC IR,Dangling,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B2839SS-STK.jpg,5,,,TRUE,SUMIT
B2843SS-STK,BRACELET,0.05 CTTW NEW XO BRACELET KL,0.05,SILV,15.7,23.82,10,I12,0.05,0,0,,W,7,LADIES,,,FALSE,0.05 CTTW NEW XO BRACELET KL,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B2843SS-STK.jpg,6,,,TRUE,SUMIT
B286210KY-20-S,BRACELET,5 CTTW BRACELET MS,4.9986,10KT,14.76,672.26,342,I I2I3,4.9986,0,0,,Y,7,LADIES,,,FALSE,5 CTTW BRACELET MS,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B286210KY-20-S.jpg,1,,bracelets/B286210KY-20-S.jpg,FALSE,SUMIT
B2871,BRACELET,4 CTTW GENTS BRACELET,3.9666,SILV,33.6,40.79,601,,3.9666,0,0,,W,8.5,GENTS,,,FALSE,4 CTTW GENTS BRACELET,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B2871.jpg,14,,bracelets/B2871.jpg,FALSE,SUMIT
B287610KY-22-S,BRACELET,3 1/2 CTTW GENTS BRACELET TG,3.5,10KT,27.68,1260.6,884,II3,3.5,0,0,,Y,8.5,GENTS,,,FALSE,3 1/2 CTTW GENTS BRACELET TG,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B287610KY-22-S.jpg,4,,,TRUE,SUMIT
B287714KY-87,BRACELET,3 CTTW TP & RND GENTS BRACELET,3.007,14KT,31.21,2269.48,626,GH SI2,3.007,0,0,"ROUND, TAPERED BAGUETTE",Y,8.5,GENTS,,,FALSE,3 CTTW TP & RND GENTS BRACELET,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B287714KY-87.jpg,4,,bracelets/B287714KY-87.jpg,FALSE,SUMIT
B288210KW-24,BRACELET,1 1/2 CTTW CUSH CLUSTER BOLO BRACELET CB,1.5029,10KT,12.5,512.35,175,J I3,1.5029,0,0,CUSHION,W,9.5,LADIES,,,FALSE,1 1/2 CTTW CUSH CLUSTER BOLO BRACELET CB,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B288210KW-24.jpg,1,,bracelets/B288210KW-24.jpg,FALSE,SUMIT
B288610KW-20-S,BRACELET,1 1/2 CTW CUSH CLUST OVERLAY BOLO BRE MS,1.5,10KT,8.77,547.02,213,I I2I3,1.5,0,0,CUSHION,W,9.5,LADIES,,,FALSE,1 1/2 CTW CUSH CLUST OVERLAY BOLO BRE MS,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B288610KW-20-S.jpg,3,,bracelets/B288610KW-20-S.jpg,FALSE,SUMIT
B289210KW-31,BRACELET,6 1/2 CTTW MULTI ROW MENS BRACELET,6.5,10KT,35.2,1954.24,1300,JKI2I3,6.5,0,0,,W,8.5,GENTS,,,FALSE,6 1/2 CTTW MULTI ROW MENS BRACELET,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B289210KW-31.jpg,2,,,TRUE,SUMIT
B2902SSBLK-33-S,BRACELET,1 CT BLK & WH DIA  CLUSTER BRACELET,1,SILV,4.28,11.46,64,IJ I2I3,1,0,0,,W,7,LADIES,,,FALSE,1 CT BLK & WH DIA  CLUSTER BRACELET,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B2902SSBLK-33-S.jpg,5,,bracelets/B2902SSBLK-33-S.jpg,FALSE,SUMIT
B291314KW-90,RING,3 CTTW DIA FASHION BRACELET,3,14KT,10.16,802.3,90,II1,3,0,0,,W,7,LADIES,FASHION,,FALSE,3 CTTW DIA FASHION BRACELET,Fashion,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B291314KW-90.jpg,4,,,TRUE,SUMIT
B2936SS-20-S,BRACELET,0.13 CTTW HEART BRACELET KL,0.13,SILV,0.43,0.58,17,II2,0.13,0,0,,,7.5,LADIES,,,FALSE,0.13 CTTW HEART BRACELET KL,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B2936SS-20-S.jpg,3,,bracelets/B2936SS-20-S.jpg,FALSE,SUMIT
B2944SS-23,BRACELET,2 CTTW OVAL CLUSTER LINKED BRACELET KM,2.0094,SILV,9.32,16.83,289,II2I3,2.0094,0,0,OVAL,W,7,LADIES,,,FALSE,2 CTTW OVAL CLUSTER LINKED BRACELET KM,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B2944SS-23.jpg,5,,,TRUE,SUMIT
B2945SS-24-LTV,BRACELET,1CTW LCD FLOWER CLUSTER BOLO BRACELET CB,1.018,SILV,4.94,6.42,87,S I1,1.018,0,0,,W,9.5,LADIES,,,FALSE,1CTW LCD FLOWER CLUSTER BOLO BRACELET CB,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B2945SS-24-LTV.jpg,2,e2ca9d3537ca6268,e2ca9d3537ca6268,FALSE,SUMIT
B295010KW-24,BRACELET,3 CTTW LINK BRACELET WITH CLUSTER DIA CB,3,10KT,15.69,714.9,475,II2,3,0,0,,W,7,LADIES,,,FALSE,3 CTTW LINK BRACELET WITH CLUSTER DIA CB,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B295010KW-24.jpg,5,,,TRUE,SUMIT
B295510KW-20-S,BRACELET,1/2 CTTW INFINTY BRACELET MS,0.495,10KT,12.34,512.15,99,I I2,0.495,0,0,,W,7,LADIES,,,FALSE,1/2 CTTW INFINTY BRACELET MS,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B295510KW-20-S.jpg,7,,bracelets/B295510KW-20-S.jpg,FALSE,SUMIT
B298510KW-81,BRACELET,2 1/2 CTW MENS BRACELET,2.5,10KT,28.62,1479.22,284,IJ I2I3,2.5,0,0,,W,8.5,GENTS,,,FALSE,2 1/2 CTW MENS BRACELET,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B298510KW-81.jpg,8,,,TRUE,SUMIT
B2988SS-24,BRACELET,1/2 CT 5 STN PEAR CLUSTER BOLO BRACEL CB,0.503,SILV,2.26,10.62,75,J I3,0.503,0,0,PEAR,W,9.5,LADIES,,,FALSE,1/2 CT 5 STN PEAR CLUSTER BOLO BRACEL CB,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B2988SS-24.jpg,2,,,TRUE,SUMIT
B299610KY-81,BRACELET,3 CTTW 3 ROW MENS BRACELET,3,10KT,26.5,1523.72,495,IJ I2I3,3,0,0,,Y,8.5,GENTS,,,FALSE,3 CTTW 3 ROW MENS BRACELET,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B299610KY-81.jpg,1,,bracelets/B299610KY-81.jpg,FALSE,SUMIT
B2996SS-20,BRACELET,3 CTTW 3 ROW MENS BRACELET TG,3,SILV,24,27.84,495,I I3,3,0,0,,W,8.5,GENTS,,,FALSE,3 CTTW 3 ROW MENS BRACELET TG,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B2996SS-20.jpg,12,aec6d0392fc6b01b,aec6d0392fc6b01b,FALSE,SUMIT
B3009SS-36,BRACELET,1/4 CTW DANGLING MOM MP TENNIS BRACELET,0.25,SILV,8.94,15.26,50,JI3,0.25,0,0,,W,7,LADIES,,,FALSE,1/4 CTW DANGLING MOM MP TENNIS BRACELET,Dangling,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B3009SS-36.jpg,2,ea6fa530c2929acb,ea6fa530c2929acb,FALSE,SUMIT
B301214KP-42,BRACELET,1 CTTW BG & RND BRACELET,1.0017,14KT,7.78,629.19,81,I I1,1.0017,0,0,"ROUND, BAGUETTE",P,7,LADIES,,,FALSE,1 CTTW BG & RND BRACELET,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B301214KP-42.jpg,4,,bracelets/B301214KP-42.jpg,FALSE,SUMIT
B302918KW6.5-82-S,BRACELET,4 CTTW LINKED GENTS BRACELET,4.0026,18KT,32.8,3387.65,229,GSI2,4.0026,0,0,,W,6.5,GENTS,,,FALSE,4 CTTW LINKED GENTS BRACELET,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B302918KW6.5-82-S.jpg,4,,bracelets/B302918KW6.5-82-S.jpg,FALSE,SUMIT
B3038SS-20,BRACELET,1 CTW INTER LINKED MENS BRACELET TG,1.012,SILV,40.61,45.29,220,I I3,1.012,0,0,,W,8.5,GENTS,,,FALSE,1 CTW INTER LINKED MENS BRACELET TG,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B3038SS-20.jpg,6,,bracelets/B3038SS-20.jpg,FALSE,SUMIT
B3040SS-20-S,BRACELET,1 CTW INTER LINKED MENS BRACELET TG,0.9996,SILV,26.68,36.13,204,I I3,0.9996,0,0,,W,8.5,GENTS,,,FALSE,1 CTW INTER LINKED MENS BRACELET TG,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B3040SS-20-S.jpg,6,,bracelets/B3040SS-20-S.jpg,FALSE,SUMIT
B3042SS-23,BRACELET,1 CTW INTER LINKED MENS BRACELET AM,1.001,SILV,24.6,34.07,210,IJI3,1.001,0,0,,W,8.5,GENTS,,,FALSE,1 CTW INTER LINKED MENS BRACELET AM,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B3042SS-23.jpg,2,,,TRUE,SUMIT
B3051SS-20,BRACELET,1 CTW C LINK MENS BRACELET TG,1.008,SILV,34.37,47.77,120,I I3,1.008,0,0,,W,8.5,GENTS,,,FALSE,1 CTW C LINK MENS BRACELET TG,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B3051SS-20.jpg,4,,,TRUE,SUMIT
B307010KTT-20-S,BRACELET,3/4 CTW HEART BRACELET KL,0.7464,10KT,11.03,501.28,84,I I2,0.7464,0,0,,T,7,LADIES,,,FALSE,3/4 CTW HEART BRACELET KL,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B307010KTT-20-S.jpg,2,,bracelets/B307010KTT-20-S.jpg,FALSE,SUMIT
B307110KP-20-S,BRACELET,1/4 CTW HEART W CUABN LINK BRACELET KL,0.2508,10KT,8.13,377.68,19,II2I3,0.2508,0,0,,P,7,LADIES,,CUBAN LINK CHAIN,FALSE,1/4 CTW HEART W CUABN LINK BRACELET KL,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B307110KP-20-S.jpg,3,,bracelets/B307110KP-20-S.jpg,FALSE,SUMIT
B3072SS-20-S,BRACELET,1/2 CTW MULTI HEART BRACELET KL,0.504,SILV,10.72,20.48,48,I I2I3,0.504,0,0,,W,7,LADIES,,,FALSE,1/2 CTW MULTI HEART BRACELET KL,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B3072SS-20-S.jpg,4,,,TRUE,SUMIT
B307310KP-20-S,BRACELET,1/2 CTW MULTI HEART BRACELET KL,0.502,10KT,14.7,669.51,121,I I2,0.502,0,0,,P,7,LADIES,,,FALSE,1/2 CTW MULTI HEART BRACELET KL,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B307310KP-20-S.jpg,1,,,TRUE,SUMIT
B307410KW-20-S,BRACELET,3 1/2 CTTW MULTI HEART BRACELET KL,3.4956,10KT,14.69,676.39,348,I I2I3,3.4956,0,0,,W,7,LADIES,,,FALSE,3 1/2 CTTW MULTI HEART BRACELET KL,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B307410KW-20-S.jpg,4,,bracelets/B307410KW-20-S.jpg,FALSE,SUMIT
B307510KY-20-S,BRACELET,3/8 CTW 5 HEART BOLO BRACELET KL,0.399,10KT,5.43,218.21,95,I I2,0.399,0,0,ROUND,Y,9.5,LADIES,,ROUND WHEAT CHAIN,FALSE,3/8 CTW 5 HEART BOLO BRACELET KL 030 8.0 INCH ROUND WHEAT 7MM BOLO,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B307510KY-20-S.jpg,3,,bracelets/B307510KY-20-S.jpg,FALSE,SUMIT
B307610KY-20-S,BRACELET,1/2 CTW MULTI HEART BRACELET KL,0.504,10KT,14.52,661.26,126,I I2,0.504,0,0,,Y,7,LADIES,,,FALSE,1/2 CTW MULTI HEART BRACELET KL,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B307610KY-20-S.jpg,3,,bracelets/B307610KY-20-S.jpg,FALSE,SUMIT
B307710KP-20-S,BRACELET,1/4 CTW 5 HEART BOLO BRACELET KL,0.2544,10KT,5.24,209.5,66,I I2,0.2544,0,0,,P,9.5,LADIES,,,FALSE,1/4 CTW 5 HEART BOLO BRACELET KL,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B307710KP-20-S.jpg,2,,bracelets/B307710KP-20-S.jpg,FALSE,SUMIT
B3078SS-20-S,BRACELET,1/4 CTW 3 HEART BOLO BRACELET KL,0.2492,SILV,2.8,10.25,28,I I2I3,0.2492,0,0,,W,9.5,LADIES,,,FALSE,1/4 CTW 3 HEART BOLO BRACELET KL,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B3078SS-20-S.jpg,4,,bracelets/B3078SS-20-S.jpg,FALSE,SUMIT
B3083SS-20,BRACELET,IAAP 2 CTW CUBAN LINK  MENS BRACELE TG,2.025,SILV,24.5,31.85,270,JI3,2.025,0,0,,W,8.5,GENTS,,CUBAN LINK CHAIN,FALSE,IAAP 2 CTW CUBAN LINK  MENS BRACELE TG,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B3083SS-20.jpg,4,,,TRUE,SUMIT
